X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,Y
90,90,87,90,87,90,88,89,89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88
90,87,90,87,90,88,89,89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91
87,90,87,90,88,89,89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88
90,87,90,88,89,89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91
87,90,88,89,89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90
90,88,89,89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93
88,89,89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86
89,89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89
89,89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90
89,89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84
89,87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88
87,87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85
87,87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90
87,91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91
91,90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85
90,87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87
87,90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82
90,85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82
85,90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89
90,90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90
90,90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88
90,86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90
86,90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90
90,86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90
86,91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90
91,85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91
85,90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88
90,86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92
86,90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90
90,90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91
90,89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88
89,88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85
88,89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87
89,89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90
89,86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90
86,87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89
87,88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91
88,89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89
89,90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87
90,90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88
90,87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86
87,86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89
86,87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87
87,85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92
85,91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87
91,85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92
85,91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87
91,86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93
86,91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89
91,88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92
88,91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88
91,88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92
88,91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92
91,90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92
90,93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87
93,86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89
86,89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91
89,90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89
90,84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85
84,88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90
88,85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91
85,90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92
90,91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88
91,85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88
85,87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86
87,82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89
82,82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87
82,89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88
89,90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86
90,88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93
88,90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87
90,90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92
90,90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87
90,90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92
90,91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88
91,88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92
88,92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92
92,90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92
90,91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87
91,88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82
88,85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86
85,87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92
87,90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87
90,90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92
90,89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89
89,91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92
91,89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89
89,87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87
87,88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88
88,86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87
86,89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87
89,87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86
87,92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87
92,87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90
87,92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87
92,87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89
87,93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87
93,89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92
89,92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86
92,88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89
88,92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92
92,92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91
92,92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87
92,87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86
87,89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86
89,91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92
91,89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88
89,85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92
85,90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90
90,91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92
91,92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89
92,88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84
88,88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78
88,86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82
86,89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87
89,87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86
87,88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86
88,86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92
86,93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89
93,87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92
87,92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87
92,87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91
87,92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88
92,88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89
88,92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90
92,92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92
92,92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89
92,87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89,91
87,82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89,91,87
82,86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89,91,87,91
86,92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89,91,87,91,88
92,87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89,91,87,91,88,91
87,92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89,91,87,91,88,91,90
92,89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89,91,87,91,88,91,90,93
89,92,89,87,88,87,87,86,87,90,87,89,87,92,86,89,92,91,87,86,86,92,88,92,90,92,89,84,78,82,87,86,86,92,89,92,87,91,88,89,90,92,89,91,87,91,88,91,90,93,91
